"","0","1","2","3","4","5","6","7","8","9"
"0",-0.0305414562636326,-0.0798741632924447,-0.111030424643037,-0.0577832612722524,0.0374824479620273,-0.595581244011214,-0.0587011554475367,-0.764228706654436,0.0960950998726062,-0.0524867952560299
"1",-0.0279768918371595,-0.0612245709239545,-0.00681465054208275,-0.034212765411894,-0.0330629042378021,-0.403673239596635,-0.0429199301751453,-0.490947401073299,-0.012942532184816,-0.0455436479026332
"2",-0.0810104617329799,-0.198979665147824,-0.0130965217199197,-0.065739198631114,-0.225359225191475,-0.78958004559103,-0.0750703587317929,-0.911685651413947,-0.16070417038938,-0.0513997828706749
"3",-0.000445632330347223,-0.0863260802853318,-0.0675183625831224,-0.000396547623235932,0.00307493243450097,-0.89894429220027,-0.00523210974685639,-1.06947537126212,0.117726809872778,0
"4",-0.0256023433296164,-0.111582633772272,0.0572533908349513,-0.181120495928141,0,0.000776146870443029,-0.00440078285650713,0,0,-0.00914779290920364
"5",-0.444768471443354,-0.247087027602376,-0.44898748818283,-0.768776954646725,-0.000120187730146881,-0.000954061327629319,-0.223609230024095,-0.00018476090341224,-0.000185391746803987,-0.542678477364561
"6",-0.0255962549387192,-0.0766925995835095,-0.0794789660343298,-0.00847015885885583,0.0516502788719464,-0.313351516350821,-0.00037566747194262,-0.32530503802829,0.0956447389390718,0
"7",-0.426879518280614,-0.155525584818115,-0.419646640534097,-0.822190773310922,0,-0.000137676277116583,-0.19723039203221,0,0,-0.49066162109375
"8",0.0108198143800706,-0.0927066196267248,0.111094438268793,-0.0862690263193855,0,0.0015600037230783,0.0470398796929317,0,0,0.0613784790039062
"9",0,-0.137590988492875,-0.0656857754321862,0,0.163602044330375,-0.71668769252156,0,-0.807655334472656,0.269584655761719,0
