"","0","1","2","3","4","5","6","7","8","9"
"0",-0.0263733310647627,-0.0675929749078925,-0.0399749949367632,-0.0482300064686534,0.122704608999378,-0.314154002565317,-0.037959889913509,-0.365524107885179,0.168588166991711,-0.0418233540067376
"1",-0.0266628743857993,-0.0586263676195955,-0.0272499821078256,-0.0273079888616152,0.021028352436943,-0.197444623998919,-0.0363716536967047,-0.182882767785372,0.053809236105586,-0.0379562453768614
"2",0,-0.0748944340096713,0,0,0.28647865329723,-0.384121736314839,-0.00223776364157402,-0.415348450681009,0.353295094916163,0
"3",-0.00477173708079093,-0.0777729492754133,-0.00370309784931777,-0.00035583352425661,0.0570134412617449,-0.354530856195396,-0.00570102852422849,-0.364123400796224,0.109323919700287,0
"4",0.0208589237827752,-0.0949737350259596,0.0665309888387426,-0.105860948186404,0,-0.000189332874342085,0.00920994783588469,0,0,0.0454569746808318
"5",-0.205680499906627,-0.150894620114677,-0.25611309449944,-0.431775238309562,-0.000135166241911122,-0.00146350921493976,-0.113209083174681,-0.000169360280434461,-0.00011012239276198,-0.241634906595209
"6",-0.0160826260263036,-0.0639629997057654,-0.0126847170205338,-0.00790877106022947,0.0472704711645235,-0.177280134566104,-0.00104782279626647,-0.1672919591268,0.0727443695068359,0
"7",-0.135025252706754,-0.0798430509169137,-0.196704929432968,-0.426665996683056,0,-0.000962463785356249,-0.0790488984849702,0,0,-0.196746826171875
"8",0.0498736834433942,-0.0730383173371862,0.110034244618518,-0.0438981643451228,0,0.000795557019976911,0.0520835982428594,0,0,0.0927276611328125
"9",0,-0.0979144663270404,0,0,0.132705837342797,-0.401799886790286,0,-0.41534423828125,0.194419860839844,0
