"","0","1","2","3","4","5","6","7","8","9","10","11"
"0",15.4205964063154,28.6673893228647,23.6320769115013,29.1476169338071,47.7304338669243,52.387363174813,81.346259003402,58.8042234656433,63.0393576934991,72.3060237413208,81.346259003402,58.8042234656433
"1",29.4451704563295,25.8739623262009,39.8481160364288,36.0291868506301,41.4652097645885,43.9328331213463,83.2175025745999,50.8098887297553,56.8949120675119,79.6897202296475,83.2175025745999,50.8098887297553
"2",28.0535688235875,42.771502439857,16.1035412051089,36.5834416227425,63.0764390912375,65.4230859524013,88.2276604687914,71.555158136246,78.4653456342981,79.1121382693027,88.2276604687914,71.555158136246
"3",34.2392169917276,40.5041572201589,39.2562117255008,24.9818134347379,60.2845001324172,59.4120663911086,69.1580182941448,65.9265658092029,75.285071607881,62.9560591880911,69.1580182941448,65.9265658092029
"4",54.1381547924503,47.6800891507132,65.5400034257578,61.6278509492395,21.3349473247236,35.0431408542182,101.329864362477,48.935352517725,31.6657936096191,108.039089419977,101.329864362477,48.935352517725
"5",59.3171416291486,50.1797650401944,68.6005057576927,62.1984902124996,37.9767592410368,24.7516421087153,90.8497792542392,28.1255434387664,47.1072795414898,109.476458448946,90.8497792542392,28.1255434387664
"6",85.913719991715,89.9485581280091,91.1101861511562,70.5512682795015,103.368454822464,90.534165651694,58.4812533213199,90.2799033191469,118.024421532949,67.0185921423965,58.4812533213199,90.2799033191469
"7",63.1336266543414,54.2705040736416,72.2953598915262,66.3548856415772,49.2772930021208,27.4290486414081,91.4032116863463,NA,NA,NA,NA,NA
"8",69.6534304453139,63.3038736195498,81.1792227075455,77.1751388869262,32.6966207798904,46.5134464606858,116.616197374132,NA,NA,NA,NA,NA
"9",75.6425176163898,83.0147007284297,81.6555624454579,63.2085404184651,104.564772939294,105.859696086583,67.3427856034703,NA,NA,NA,NA,NA
"10",85.913719991715,89.9485581280091,91.1101861511562,70.5512682795015,103.368454822464,90.534165651694,58.4812533213199,NA,NA,NA,NA,NA
"11",63.1336266543414,54.2705040736416,72.2953598915262,66.3548856415772,49.2772930021208,27.4290486414081,91.4032116863463,NA,NA,NA,NA,NA
